DayOfWeek,DepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,ArrDelay
6,1033,1151,1110,1549,198,190,183,33,1295,7,8,0,0,7,0,8,0,26,41
3,1000,1237,1102,897,157,152,137,90,921,7,13,0,0,90,0,5,0,0,95
7,2231,6,2145,3956,35,40,23,146,134,2,10,0,0,0,0,0,0,141,141
7,1603,1747,1625,4568,104,115,91,93,612,3,10,0,0,0,0,82,0,0,82
4,1353,2106,1923,194,253,256,230,106,1972,5,18,0,0,60,0,0,0,43,103
3,2019,2117,2004,583,118,127,100,82,641,5,13,0,0,0,0,0,0,73,73
5,1718,1816,1800,1491,118,115,98,13,629,8,12,0,0,13,0,3,0,0,16
4,1802,1933,1910,1309,91,95,49,27,228,6,36,0,0,6,0,0,0,17,23
3,813,932,835,3193,79,70,52,48,308,4,23,0,0,48,0,9,0,0,57
4,2025,2216,2020,1069,171,175,143,120,936,8,20,0,0,0,0,0,0,116,116
6,1254,1540,1430,3727,226,230,214,74,1407,2,10,0,0,13,0,0,0,57,70
2,2017,2209,2120,478,112,125,98,62,697,4,10,0,0,1,0,0,0,48,49
2,1757,2020,2000,660,143,160,123,37,1053,5,15,0,0,0,0,0,0,20,20
5,1458,1619,1350,617,141,125,94,133,612,2,45,0,0,0,0,33,0,116,149
1,2017,2224,2120,1815,187,210,173,87,1249,6,8,0,0,37,14,0,0,13,64
7,1513,1608,1514,5469,55,64,36,63,155,9,10,0,0,0,0,0,0,54,54
6,2149,2311,2255,3471,82,75,57,9,383,4,21,0,0,9,0,7,0,0,16
7,1905,2117,1852,1479,312,297,282,130,1979,3,27,0,0,0,130,15,0,0,145
2,1300,1432,1328,6672,152,152,136,64,916,4,12,0,0,0,0,0,0,64,64
2,208,1024,805,88,316,306,298,129,2430,2,16,0,0,0,0,10,0,129,139
7,1318,1414,1310,2064,56,60,40,68,193,5,11,0,0,0,0,0,0,64,64
6,721,911,855,1197,110,115,94,21,603,9,7,0,0,0,0,16,0,0,16
7,2120,2327,2224,4632,127,124,88,60,665,4,35,0,0,0,0,63,0,0,63
6,1634,1822,1635,1690,108,75,57,74,318,6,45,0,0,41,0,33,0,33,107
4,1604,1616,1559,371,72,91,56,36,296,7,9,0,0,0,0,0,0,17,17
4,1610,1937,1804,1240,147,85,86,31,472,4,57,0,0,0,8,62,0,23,93
3,955,1142,1120,4814,107,104,77,19,508,16,14,0,0,19,0,3,0,0,22
3,2034,2130,1930,3956,56,55,29,119,174,2,25,0,0,0,0,11,0,109,120
3,2008,2213,1948,467,125,113,99,133,547,6,20,0,0,0,0,12,0,133,145
5,1322,1424,1340,700,62,65,52,47,296,3,7,0,0,0,0,0,0,44,44
3,1342,1510,1417,5553,88,92,71,57,329,2,15,0,0,53,0,0,0,0,53
4,1558,1726,1455,2480,148,145,119,148,883,18,11,0,0,0,11,3,0,137,151
5,1302,1337,1316,6354,95,81,74,7,419,8,13,0,0,7,0,14,0,0,21
7,1019,1253,1212,4459,154,157,138,44,1027,3,13,0,0,41,0,0,0,0,41
5,1013,1309,1215,1455,356,350,325,48,2296,5,26,0,0,14,0,6,0,34,54
3,1620,1923,1905,4434,123,115,94,10,622,9,20,0,0,10,0,8,0,0,18
5,1939,2154,2025,3307,135,150,120,104,925,3,12,0,0,85,0,0,0,4,89
5,1917,2029,2010,2628,72,75,57,22,328,4,11,0,0,0,0,0,0,19,19
1,1706,1812,1740,504,66,70,58,36,358,2,6,0,0,0,0,0,0,32,32
7,1302,1428,1326,4280,86,59,41,35,164,10,35,0,0,35,0,27,0,0,62
2,2220,123,2323,716,123,143,109,140,861,4,10,0,0,29,0,0,0,91,120
5,2145,2322,2301,685,157,151,133,15,874,4,20,0,0,15,0,6,0,0,21
5,1620,1725,1619,5462,65,44,49,45,110,5,11,0,0,0,0,0,0,66,66
1,1313,1611,1545,4137,118,120,92,28,783,1,25,0,0,16,0,0,0,10,26
7,2034,2210,2055,1072,96,95,84,74,534,5,7,0,0,3,0,1,0,71,75
7,1323,1516,1410,4493,113,121,95,74,646,7,11,0,0,66,0,0,0,0,66
2,832,1116,1053,6384,104,93,73,12,522,3,28,0,0,23,0,0,0,0,23
2,1541,1823,1335,886,102,100,74,286,551,11,17,0,0,0,0,278,0,10,288
6,951,1059,1030,4227,68,70,51,31,299,6,11,0,0,0,0,0,0,29,29
4,1058,1259,1240,1684,121,130,108,28,762,6,7,0,0,5,0,0,0,14,19
6,832,1422,1255,792,230,235,211,92,1733,4,15,0,0,87,0,0,0,0,87
4,1629,1651,1520,4236,82,90,59,99,316,9,14,0,0,0,0,0,0,91,91
2,1149,1331,1229,4889,102,94,73,54,418,7,22,0,0,0,3,8,0,51,62
2,804,942,750,3939,98,100,75,114,409,9,14,0,0,112,0,0,0,0,112
7,1105,1143,1120,3848,38,45,26,30,140,6,6,0,0,0,0,0,0,23,23
2,1725,2033,2014,94,308,304,273,15,1891,15,20,0,0,3,0,4,0,12,19
5,1929,2049,1942,467,140,152,121,79,957,4,15,0,0,0,0,0,0,67,67
5,1210,1316,1237,4591,126,112,97,25,579,3,26,0,0,25,0,14,0,0,39
2,1914,2156,2120,1117,222,235,186,49,1302,4,32,0,0,0,0,0,0,36,36
7,948,1038,950,3925,50,50,28,48,139,4,18,0,0,46,0,0,0,2,48
5,1132,1222,1142,1685,110,102,83,32,425,3,24,0,0,0,1,8,0,31,40
6,1756,2052,1730,2762,116,120,93,206,651,6,17,0,0,202,0,0,0,0,202
5,2111,2256,2239,1201,105,103,82,15,545,5,18,0,0,0,0,2,0,15,17
4,811,902,835,2,51,50,34,26,181,4,13,0,0,0,8,1,0,18,27
6,1745,1911,1835,1130,146,120,92,10,590,9,45,0,0,2,0,26,0,8,36
4,704,834,755,2401,210,195,185,24,1235,9,16,0,0,24,0,15,0,0,39
2,1726,2115,2025,433,409,395,351,36,2454,3,55,0,0,0,35,14,0,1,50
1,2206,33,2105,53,327,334,310,215,2504,3,14,0,0,0,0,0,0,208,208
6,1522,1945,1930,1702,143,135,104,7,868,27,12,0,0,3,0,8,0,4,15
4,1536,1915,1805,127,399,340,325,11,2446,5,69,0,0,11,0,59,0,0,70
6,1622,1738,1705,1199,76,60,46,17,178,8,22,0,0,9,0,16,0,8,33
6,720,955,930,646,155,160,141,30,1009,4,10,0,0,25,0,0,0,0,25
5,753,1017,844,2197,144,74,55,23,185,7,82,0,0,23,0,70,0,0,93
5,1506,1536,1520,4236,90,90,63,16,316,4,23,0,0,0,0,16,0,0,16
1,1802,1921,1835,1462,79,80,68,47,405,3,8,0,0,0,0,0,0,46,46
1,1203,1250,1215,3040,47,50,32,38,89,6,9,0,0,0,0,0,0,35,35
4,1814,2112,2015,663,298,265,246,24,1709,9,43,0,0,24,0,33,0,0,57
4,2140,2327,2245,1912,47,50,28,45,162,6,13,0,0,0,0,0,0,42,42
5,1909,2032,1935,4096,83,50,28,24,67,12,43,0,0,0,1,33,0,23,57
5,854,1133,1035,4107,99,75,53,34,296,8,38,0,0,34,0,24,0,0,58
3,1213,1421,1345,3332,128,100,74,8,414,5,49,0,0,0,0,28,0,8,36
5,1758,2008,1845,1249,190,175,167,68,1024,3,20,0,0,34,0,15,0,34,83
4,1248,1631,1559,5990,163,151,121,20,1009,7,35,0,0,0,0,0,0,32,32
5,1159,1431,1330,550,152,165,135,74,1050,2,15,0,0,61,0,0,0,0,61
3,1903,2038,1905,4371,155,125,95,63,594,15,45,0,0,0,0,88,0,5,93
2,1903,2106,2044,4490,123,149,103,48,780,3,17,0,0,0,0,22,0,0,22
3,1942,2118,1850,4817,96,100,76,152,457,16,4,0,0,0,148,0,0,0,148
7,1256,1448,1407,4703,112,109,87,38,554,7,18,0,0,38,0,3,0,0,41
4,1200,1323,1205,3657,83,80,60,75,394,2,21,0,0,0,75,3,0,0,78
6,1819,2008,1855,2329,109,110,86,74,570,5,18,0,0,0,34,0,0,39,73
3,1418,2240,2215,22,322,335,303,38,2677,6,13,0,0,25,0,0,0,0,25
5,2158,103,2355,1538,125,140,110,83,984,4,11,0,0,12,0,0,0,56,68
3,1022,1733,1645,304,251,240,232,37,1774,3,16,0,0,21,0,11,0,16,48
6,1213,1314,1250,1822,61,60,42,23,175,8,11,0,0,23,0,1,0,0,24
7,2103,2327,2255,888,144,160,133,48,925,2,9,0,0,0,0,0,0,32,32
4,1053,1300,1213,4788,127,141,108,61,852,3,16,0,0,47,0,0,0,0,47
5,1259,1536,1458,945,277,268,256,29,1745,5,16,0,0,18,0,9,0,11,38
5,2102,115,15,727,193,185,176,52,1246,6,11,0,0,51,0,8,0,1,60
7,2036,2317,2040,3343,281,240,253,116,1557,5,23,0,0,2,0,41,0,114,157
4,1629,1713,1650,503,104,95,83,14,487,5,16,0,0,14,0,9,0,0,23
6,1529,1714,1650,1547,225,240,212,39,1515,4,9,0,0,7,0,0,0,17,24
5,1648,1944,1850,4481,116,125,100,63,783,2,14,0,0,0,0,1,0,53,54
3,2157,2323,2306,717,146,146,130,17,888,5,11,0,0,17,0,0,0,0,17
1,1045,1347,1230,1848,122,115,95,70,599,4,23,0,0,5,0,7,0,65,77
4,2130,6,2330,1206,156,175,139,55,1102,5,12,0,0,33,0,0,0,3,36
7,1837,2045,1939,1529,248,224,194,42,1337,10,44,0,0,0,0,24,41,1,66
3,1750,1902,1802,1257,72,77,53,65,299,6,13,0,0,0,0,0,0,60,60
4,2156,2343,2305,3764,107,120,86,51,671,7,14,0,0,4,0,0,0,34,38
5,1914,2217,2143,504,123,138,110,49,862,4,9,0,0,0,0,0,0,34,34
5,1459,1750,1700,4550,111,77,71,16,264,14,26,0,0,16,0,34,0,0,50
4,1753,1844,1825,46,51,55,43,23,239,3,5,0,0,19,0,0,0,0,19
7,1406,1531,1512,468,85,92,66,26,447,3,16,0,0,10,0,0,0,9,19
5,1855,2016,1940,2283,81,85,65,40,414,5,11,0,0,0,0,11,0,25,36
2,1131,1301,1235,2559,90,85,69,21,407,4,17,0,0,21,0,5,0,0,26
1,209,647,600,2454,158,170,133,59,1235,10,15,0,0,8,0,0,0,39,47
2,1634,1722,1655,1695,48,60,35,39,197,4,9,0,0,0,0,0,0,27,27
6,1634,1908,1850,652,94,105,76,29,584,4,14,0,0,0,0,0,0,18,18
3,935,1111,1040,3913,96,100,78,35,522,2,16,0,0,0,0,0,0,31,31
1,1223,1320,1250,1322,57,55,45,28,248,4,8,0,0,2,0,2,0,26,30
1,1931,2258,2143,195,387,373,331,61,2248,9,47,0,0,0,0,14,0,61,75
7,1028,1148,1015,209,80,78,53,91,256,5,22,0,0,91,0,2,0,0,93
4,2030,2145,2110,349,75,75,52,35,267,4,19,0,0,0,0,8,0,27,35
5,1605,35,20,14,330,321,307,6,2586,8,15,0,0,6,0,9,0,0,15
2,1019,1231,1142,194,72,85,60,62,412,3,9,0,0,0,0,0,0,49,49
2,1130,1246,1209,280,136,129,104,30,621,6,26,0,0,0,0,7,0,30,37
5,2254,43,18,1577,109,123,82,39,650,10,17,0,0,25,0,0,0,0,25
6,946,1103,911,5915,77,73,48,108,299,15,14,0,0,108,0,4,0,0,112
5,1214,1650,1625,624,216,210,190,19,1428,9,17,0,0,0,0,6,0,19,25
7,1249,1556,1505,17,127,130,110,54,816,4,13,0,0,0,0,0,0,51,51
2,1026,1337,1320,1505,131,120,110,6,733,10,11,0,0,0,0,11,0,6,17
4,902,1355,1255,1635,233,230,199,57,1597,8,26,0,0,57,0,3,0,0,60
7,1802,1923,1752,633,141,127,122,77,594,10,9,0,0,0,0,26,0,65,91
3,1253,1403,1345,877,70,64,45,12,215,14,11,0,0,5,0,6,0,7,18
2,2033,57,40,3919,144,155,132,28,1069,3,9,0,0,17,0,0,0,0,17
7,1752,1844,1810,2908,52,55,39,37,189,4,9,0,0,10,0,0,0,24,34
3,814,917,853,3271,63,58,30,19,113,10,23,0,0,0,0,5,0,19,24
4,1117,1252,1235,701,95,90,82,12,462,3,10,0,0,0,0,5,0,12,17
4,2340,158,2346,1230,78,91,60,145,473,4,14,0,0,38,0,0,0,94,132
2,2005,2321,2256,482,136,141,114,30,967,8,14,0,0,25,0,0,0,0,25
4,1441,1559,1515,1462,78,75,64,41,419,3,11,0,0,39,0,3,0,2,44
3,1613,1829,1805,4731,196,180,147,8,892,6,43,0,0,8,0,16,0,0,24
4,1250,1411,1330,2623,81,80,62,40,444,5,14,0,0,0,0,41,0,0,41
3,2151,811,741,1104,380,371,355,21,2994,6,19,0,0,0,0,9,0,21,30
5,2327,740,645,18,313,315,287,57,2586,11,15,0,0,55,0,0,0,0,55
2,2101,15,2333,1161,254,233,234,21,1437,7,13,0,0,0,0,21,0,21,42
1,1536,1706,1605,418,90,55,57,26,175,6,27,0,0,26,0,35,0,0,61
5,2318,48,2344,1079,90,94,60,68,288,3,27,0,0,18,0,0,0,46,64
6,1338,1450,1425,3874,72,80,56,33,354,8,8,0,0,0,0,0,0,25,25
4,1831,1907,1840,619,96,95,71,26,451,6,19,0,0,0,0,1,0,26,27
5,1637,1745,1720,1476,68,55,37,12,237,4,27,0,0,5,0,13,0,7,25
1,1040,1224,1205,4661,104,100,83,15,532,7,14,0,0,0,0,4,0,15,19
2,2016,2318,2255,4169,122,120,95,21,642,3,24,0,0,21,0,2,0,0,23
3,1651,1825,1744,687,154,158,129,45,733,3,22,0,0,8,0,0,0,33,41
5,1941,2206,2120,2033,265,260,241,41,1660,6,18,0,0,41,0,5,0,0,46
5,1951,2039,1900,4447,48,64,37,115,216,5,6,0,0,99,0,0,0,0,99
5,841,1200,1115,871,379,345,342,11,2419,6,31,0,0,11,0,34,0,0,45
2,1707,1716,1620,4739,69,60,35,47,171,4,30,0,0,8,39,9,0,0,56
5,1302,1445,834,621,103,79,76,347,321,9,18,0,0,347,0,24,0,0,371
7,1237,1531,1451,5908,174,152,145,18,925,13,16,0,0,0,0,40,0,0,40
7,1550,1712,1600,1418,82,82,63,72,373,5,14,0,0,0,0,0,0,72,72
1,1301,1510,1452,4637,69,72,46,21,272,18,5,0,0,0,0,0,0,18,18
6,1111,1430,1412,792,139,142,124,21,992,5,10,0,0,3,0,0,0,15,18
1,1923,2134,2101,1499,131,126,104,28,544,2,25,0,0,0,0,5,0,28,33
4,1732,1858,1835,1366,86,85,58,22,432,11,17,0,0,12,0,1,0,10,23
4,1928,2139,2108,526,131,143,92,43,761,16,23,0,0,0,0,31,0,0,31
7,1859,2216,2125,497,377,380,345,54,2496,5,27,0,0,41,0,0,0,10,51
5,1854,2352,2219,1154,178,183,161,98,1337,5,12,0,0,93,0,0,0,0,93
4,1327,1618,1553,4586,111,101,90,15,453,8,13,0,0,15,0,10,0,0,25
5,2143,2341,2300,790,58,65,49,48,347,3,6,0,0,27,0,0,0,14,41
7,2046,2200,2130,688,74,75,61,31,437,3,10,0,0,15,0,0,0,15,30
5,2006,2144,1710,293,98,85,73,261,238,7,18,0,0,0,0,139,0,135,274
5,2108,2207,2125,454,59,60,47,43,223,3,9,0,0,6,0,0,0,36,42
7,1014,1143,1120,1668,89,85,71,19,488,4,14,0,0,18,0,4,0,1,23
7,2230,2311,2145,1225,41,50,31,95,192,5,5,0,0,0,0,0,0,86,86
6,1716,1851,1832,32,95,88,61,12,370,10,24,0,0,0,0,7,12,0,19
7,2133,2251,2227,1712,78,72,52,18,298,5,21,0,0,18,0,6,0,0,24
5,1227,1326,1310,465,179,190,157,27,1171,5,17,0,0,16,0,0,0,0,16
5,36,249,2255,37,133,150,118,251,920,7,8,0,0,0,0,0,0,234,234
6,1539,1655,1620,3541,76,80,53,39,383,3,20,0,0,1,0,0,0,34,35
4,1157,1338,1035,1309,221,200,192,162,1345,7,22,0,0,0,29,21,0,133,183
5,1913,2035,1926,5980,142,141,126,68,751,7,9,0,0,0,0,69,0,0,69
1,1438,1636,1510,6026,118,106,83,74,557,7,28,0,0,0,0,86,0,0,86
5,1357,1537,1500,38,160,160,131,37,848,22,7,0,0,37,0,0,0,0,37
5,2340,655,624,106,255,264,238,40,2136,8,9,0,0,0,0,0,0,31,31
5,1813,2031,2015,1219,138,155,125,33,920,4,9,0,0,3,0,0,0,13,16
4,1945,2244,2104,148,119,124,85,105,678,6,28,0,0,0,36,0,0,64,100
3,1319,1637,1559,908,138,140,113,40,888,11,14,0,0,24,0,0,0,14,38
1,2230,154,2235,2558,144,120,95,175,690,5,44,0,0,199,0,0,0,0,199
7,2254,30,1850,481,156,155,133,339,843,6,17,0,0,0,0,3,0,337,340
5,1117,1313,1005,1247,176,200,154,212,1197,6,16,0,0,188,0,0,0,0,188
6,1702,1828,1732,5443,86,92,71,62,329,2,13,0,0,0,0,0,0,56,56
6,1335,1449,1202,5409,74,46,30,139,109,14,30,0,0,0,0,0,0,167,167
3,1902,2043,2005,3070,101,115,92,52,666,3,6,0,0,0,0,0,0,38,38
7,2121,2342,2310,1191,141,155,125,46,920,7,9,0,0,0,0,9,0,23,32
4,1739,1939,1829,1107,120,119,89,69,529,4,27,0,0,8,0,1,0,61,70
6,1119,1209,1042,6568,50,52,28,89,125,6,16,0,0,0,0,0,0,87,87
7,1707,1835,1730,502,88,85,75,62,446,4,9,0,0,0,0,3,1,61,65
5,1943,2026,1940,3956,43,55,31,58,174,3,9,0,0,46,0,0,0,0,46
4,1043,1223,1159,900,100,96,72,20,447,7,21,0,0,0,0,9,0,15,24
4,2016,2400,2325,782,164,155,144,26,1012,3,17,0,0,10,0,9,0,16,35
3,1255,1829,1809,750,214,234,177,40,1605,11,26,0,0,0,0,20,0,0,20
1,1046,1652,1626,44,246,266,216,46,1979,3,27,0,0,0,0,0,0,26,26
1,1845,2005,1850,5554,80,79,63,74,262,6,11,0,0,0,0,0,0,75,75
5,1637,1841,1615,3526,124,70,58,92,247,8,58,0,0,0,9,54,0,83,146
5,1510,1530,1435,24,80,75,62,50,347,6,12,0,0,7,0,5,0,43,55
3,1340,1351,1305,4441,71,70,49,45,214,11,11,0,0,0,0,12,0,34,46
6,2024,2148,2115,3179,84,80,65,29,417,7,12,0,0,0,0,4,0,29,33
1,1923,2107,1819,4054,104,80,61,144,347,6,37,0,0,0,0,168,0,0,168
5,1007,1406,1348,1071,239,243,201,22,1576,3,35,0,0,0,0,0,0,18,18
5,737,1228,1151,1536,171,186,158,52,1337,4,9,0,0,37,0,0,0,0,37
7,739,909,830,4480,150,140,113,29,607,10,27,0,0,0,0,39,0,0,39
6,1531,2122,2010,2392,231,225,201,66,1739,7,23,0,0,0,0,6,0,66,72
3,1634,1924,1750,4885,110,65,43,49,264,55,12,0,0,12,0,45,0,37,94
1,1717,2058,2014,508,161,139,138,22,910,15,8,0,0,0,0,27,0,17,44
3,1432,1558,1525,2726,86,85,63,32,447,2,21,0,0,0,0,1,0,32,33
4,205,825,550,1740,260,235,239,130,1745,8,13,0,0,92,0,25,0,38,155
3,1609,1742,1658,1657,93,88,73,39,331,4,16,0,0,0,0,5,0,39,44
6,1556,1652,1625,1128,56,60,40,31,190,9,7,0,0,0,0,3,0,24,27
2,1827,1929,1910,53,62,60,49,17,319,4,9,0,0,4,0,2,0,13,19
2,1438,1842,1725,350,184,180,144,73,1236,9,31,0,0,0,0,37,0,40,77
7,1703,1703,1645,645,60,75,49,33,307,3,8,0,0,1,0,0,0,17,18
6,1604,1944,1717,5878,160,164,122,151,1013,11,27,0,0,0,0,147,0,0,147
1,1835,2306,2245,1019,151,165,139,35,1140,3,9,0,0,0,0,0,0,21,21
5,1608,1842,1746,519,154,166,119,68,761,12,23,0,0,0,6,0,0,50,56
5,2132,2303,2210,4175,91,70,49,32,299,6,36,0,0,0,0,23,0,30,53
3,1550,2016,1845,1432,206,210,183,95,1372,8,15,0,0,91,0,0,0,0,91
1,1903,2025,1930,1251,82,90,72,63,543,3,7,0,0,0,0,0,0,55,55
3,2007,2121,1904,130,74,64,46,127,226,11,17,0,0,29,0,10,0,98,137
3,1056,1240,1225,533,164,155,148,6,912,2,14,0,0,0,0,15,0,0,15
3,641,1010,930,4567,209,175,163,6,960,18,28,0,0,0,0,40,0,0,40
4,1141,1249,1221,194,68,61,42,21,261,7,19,0,0,0,0,7,0,21,28
7,1716,1930,1654,1535,194,178,171,140,1005,8,15,0,0,0,0,156,0,0,156
1,1343,1450,1419,4299,67,59,45,23,152,13,9,0,0,23,0,8,0,0,31
7,1926,2043,2015,2100,77,80,58,31,405,13,6,0,0,1,0,0,0,27,28
5,2300,114,2335,1810,134,150,123,115,937,5,6,0,0,0,0,0,0,99,99
3,1829,2015,1933,755,106,108,64,44,448,6,36,0,0,0,0,0,0,42,42
7,1655,2019,1945,1028,144,120,107,10,641,22,15,0,0,5,0,24,0,5,34
2,1526,1619,1555,3326,53,65,40,36,236,5,8,0,0,3,0,0,0,21,24
2,2158,2325,2259,463,87,79,60,18,334,6,21,0,0,0,0,8,0,18,26
5,1217,1521,1429,894,184,179,146,47,1097,23,15,0,0,0,0,52,0,0,52
5,1548,1720,1705,5443,92,95,74,18,329,6,12,0,0,15,0,0,0,0,15
2,1852,2000,1925,3426,68,70,45,37,237,7,16,0,0,0,0,0,0,35,35
1,1709,1812,1700,292,63,70,52,79,220,4,7,0,0,7,0,0,0,65,72
2,630,918,901,1703,108,101,74,10,546,6,28,0,0,10,0,7,0,0,17
1,631,729,703,5998,58,56,34,24,130,9,15,0,0,26,0,0,0,0,26
4,1821,2057,2040,2701,96,95,82,16,562,5,9,0,0,5,0,1,0,11,17
7,1954,2049,2025,3953,55,75,46,44,321,2,7,0,0,3,0,0,0,21,24
1,1429,1536,1503,4559,67,77,47,43,300,3,17,0,0,33,0,0,0,0,33
5,2201,2304,2245,541,123,115,106,11,641,5,12,0,0,6,0,8,0,5,19
6,2017,2125,2110,3107,68,75,56,22,345,6,6,0,0,0,0,0,0,15,15
5,2017,2122,2105,2059,125,135,107,27,762,9,9,0,0,0,0,0,0,17,17
2,1639,1741,1640,1423,62,60,46,59,251,4,12,0,0,0,59,2,0,0,61
5,2113,2208,2149,6439,55,62,39,26,213,3,13,0,0,0,0,0,0,19,19
7,751,859,805,3580,68,65,49,51,223,7,12,0,0,0,51,3,0,0,54
2,2102,135,50,210,153,170,138,62,1140,6,9,0,0,11,0,0,0,34,45
1,1636,1749,1733,6131,193,190,179,13,1242,7,7,0,0,13,0,3,0,0,16
5,1009,1252,1022,430,163,172,142,159,1121,3,18,0,0,150,0,0,0,0,150
4,1829,2102,1859,1545,213,202,189,112,1182,12,12,0,0,6,0,11,0,106,123
4,906,1039,825,3440,93,65,75,106,228,12,6,0,0,0,106,28,0,0,134
6,1752,2015,1803,1200,83,78,49,127,235,9,25,0,0,33,0,5,0,94,132
3,755,1003,944,3817,128,124,108,15,712,6,14,0,0,19,0,0,0,0,19
5,1217,1436,1400,4349,79,65,52,22,296,6,21,0,0,13,0,14,0,9,36
5,1744,1833,1800,3948,49,50,29,34,116,4,16,0,0,0,0,0,0,33,33
4,1405,1526,1439,252,81,83,61,49,391,8,12,0,0,0,0,5,0,42,47
7,2052,2220,2151,92,88,91,59,32,403,7,22,0,0,25,0,0,0,4,29
3,1017,1239,1155,1323,142,125,115,27,718,9,18,0,0,9,0,17,0,18,44
3,10,211,2235,3332,121,80,64,175,397,50,7,0,0,0,125,41,0,50,216
7,1555,1834,1749,44,159,159,129,45,944,9,21,0,0,10,0,0,0,35,45
3,27,150,2312,4501,83,107,66,182,554,3,14,0,0,158,0,0,0,0,158
3,1815,1935,1515,1462,80,75,62,255,419,3,15,0,0,9,0,5,0,246,260
2,1437,2058,1859,814,261,229,223,87,1652,30,8,0,0,0,0,61,0,58,119
4,1554,1900,1845,4481,126,120,107,9,783,4,15,0,0,9,0,6,0,0,15
1,1805,1942,1925,6528,97,90,59,10,370,6,32,0,0,0,0,0,0,17,17
7,652,817,755,3328,85,85,74,22,437,6,5,0,0,22,0,0,0,0,22
4,1504,1810,1652,1114,126,130,101,82,783,5,20,0,0,78,0,0,0,0,78
2,2103,2225,1850,5554,82,79,61,212,262,4,17,0,0,0,0,215,0,0,215
4,1033,1317,1251,381,284,272,252,14,1781,3,29,0,0,0,0,15,0,11,26
2,1552,1802,1741,929,250,266,234,37,1739,3,13,0,0,0,21,0,0,0,21
7,750,1036,953,1103,286,293,253,50,1926,10,23,0,0,43,0,0,0,0,43
5,1919,2021,1952,1716,62,62,38,29,223,4,20,0,0,29,0,0,0,0,29
7,1553,2122,2055,1846,209,200,184,18,1438,11,14,0,0,0,0,9,0,18,27
3,2327,715,700,262,288,280,260,7,2342,9,19,0,0,7,0,8,0,0,15
5,2050,2330,2258,653,280,283,245,35,1829,5,30,0,0,0,0,1,0,31,32
1,913,1024,950,3153,71,75,58,38,345,3,10,0,0,4,0,0,0,30,34
2,2142,2301,2240,81,79,85,69,27,461,4,6,0,0,10,0,0,0,11,21
5,1421,1526,1510,1182,65,65,53,16,308,3,9,0,0,0,0,7,0,9,16
6,1005,1234,1215,1455,329,350,310,40,2296,6,13,0,0,0,0,0,0,19,19
7,1319,1407,1310,3338,48,54,30,63,103,9,9,0,0,0,0,0,0,57,57
6,1410,1625,1514,6026,135,107,100,43,557,7,28,0,0,0,0,71,0,0,71
7,1630,1902,1847,6008,92,92,68,15,495,3,21,0,0,0,0,0,0,15,15
6,1323,1733,1647,646,190,157,98,13,719,6,86,0,0,13,0,33,0,0,46
5,1815,2014,1953,1501,119,133,102,35,749,6,11,0,0,0,0,0,0,21,21
7,1243,1546,1525,4268,183,168,151,6,1027,11,21,0,0,6,0,15,0,0,21
5,1936,2052,1955,3414,76,80,62,61,371,5,9,0,0,0,0,0,0,57,57
7,1216,1420,1055,3992,124,105,109,186,585,8,7,0,0,0,0,29,0,176,205
2,1200,1320,1255,1593,80,90,70,35,479,3,7,0,0,16,0,0,0,9,25
1,1330,1453,1406,3755,83,81,66,45,387,5,12,0,0,45,0,2,0,0,47
6,1828,1913,1827,1241,105,100,78,41,472,11,16,0,0,0,0,5,0,41,46
6,1547,2003,1613,69,256,178,176,152,1069,5,75,0,0,0,0,118,0,112,230
5,2349,129,2128,4202,100,123,83,264,516,6,11,0,0,241,0,0,0,0,241
6,1201,1544,1345,4514,163,165,136,121,1100,19,8,0,0,0,0,0,0,119,119
2,826,932,850,3945,66,75,51,51,336,5,10,0,0,0,0,42,0,0,42
2,2013,2330,2310,1830,377,365,357,8,2585,4,16,0,0,8,0,12,0,0,20
4,1139,1935,1919,734,296,304,272,24,2401,9,15,0,0,0,0,0,0,16,16
2,1208,1437,1331,450,269,271,245,68,1587,4,20,0,0,0,0,0,0,66,66
3,1828,1952,1915,6153,84,59,33,12,160,37,14,0,0,0,0,0,0,37,37
7,2113,2354,2325,856,101,120,80,48,678,3,18,0,0,2,0,0,0,27,29
6,1911,2124,2010,924,133,135,121,76,802,4,8,0,0,56,0,0,0,18,74
2,1327,1435,1415,971,68,75,53,27,337,6,9,0,0,0,0,4,0,16,20
3,1636,1656,1635,1523,80,75,64,16,365,9,7,0,0,9,0,5,0,7,21
4,1918,2031,1915,551,133,140,119,83,853,4,10,0,0,32,0,26,0,18,76
6,1640,1905,1800,1630,145,140,130,60,895,9,6,0,0,8,0,5,0,52,65
5,2137,15,2229,1499,158,179,136,127,1035,5,17,0,0,0,0,0,0,106,106
4,2143,32,2336,214,109,121,94,68,775,5,10,0,0,11,0,36,0,9,56
2,1653,1928,1600,4203,155,60,42,113,139,9,104,0,0,0,0,105,0,103,208
3,1050,1554,1535,2010,184,200,167,35,1481,4,13,0,0,0,0,0,0,19,19
7,1308,1509,1207,900,121,95,82,156,447,5,34,0,0,0,0,158,0,24,182
2,1004,1017,935,4192,73,73,40,42,214,5,28,0,0,42,0,0,0,0,42
