administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
4,153.25,0,0.0,19,402.7166667,0.0,0.003030303,57.474,0.0,6,2,2,5,4,0,1,1
7,253.4,0,0.0,12,832.7,0.0,0.004761905,0.0,0.0,4,2,5,3,5,0,0,0
2,175.2,0,0.0,60,1635.466667,0.006557377,0.014754098,0.0,0.0,7,2,5,7,3,2,0,0
7,441.8333333,3,102.5,231,9230.890838,0.006458333,0.021838687,0.0,0.0,7,3,2,1,2,2,1,0
0,0.0,0,0.0,5,25.0,0.12,0.16,0.0,0.8,6,2,5,3,6,2,0,0
0,0.0,0,0.0,1,24.5,0.0,0.1,0.0,0.0,1,2,4,3,1,2,0,0
7,101.0833333,0,0.0,26,349.1166667,0.006060606,0.023484848,39.41924911,0.0,0,2,4,3,4,2,0,0
6,107.0,1,10.5,5,39.5,0.0,0.0125,0.0,0.0,6,2,2,1,5,0,0,0
0,0.0,0,0.0,106,1974.702597,0.001886792,0.014426543,1.324135445,0.0,6,2,2,8,3,2,0,0
0,0.0,0,0.0,9,87.5,0.0,0.033333333,0.0,0.0,6,2,2,2,4,2,0,0
1,11.0,1,0.0,12,91.75,0.0,0.038095238,0.0,0.0,7,1,1,1,3,2,0,0
1,9.0,0,0.0,33,1597.10609,0.0,0.008754209,5.774785164,0.0,1,2,2,3,2,2,0,1
3,46.4,0,0.0,8,168.2,0.0,0.033333333,4.78307258,0.0,8,2,7,7,20,2,1,1
0,0.0,0,0.0,2,57.5,0.0,0.1,0.0,0.0,1,1,1,4,2,2,0,0
7,399.25,1,298.0,85,2409.875,0.006818182,0.017267562,10.1319644,0.0,1,3,2,1,2,2,0,0
6,302.0,0,0.0,18,834.6666667,0.004761905,0.021269841,0.0,0.0,5,1,1,1,9,2,1,0
0,0.0,0,0.0,17,132.6333333,0.011764706,0.007843137,0.0,0.0,5,1,1,1,2,2,0,0
0,0.0,0,0.0,4,45.5,0.0,0.05,0.0,0.4,6,2,2,6,11,2,0,0
5,200.5,2,390.0,32,904.5666667,0.009009009,0.025405405,0.0,0.0,1,1,2,1,2,2,1,0
0,0.0,0,0.0,17,1032.9,0.0,0.013333333,0.0,0.0,7,2,4,1,2,2,0,0
13,301.5616883,1,14.0,55,3328.903752,0.007936508,0.014212018,38.60204838,0.0,7,1,1,1,2,2,0,0
0,0.0,1,2.0,25,344.3214286,0.00617284,0.033333333,0.0,0.4,6,2,2,1,1,2,0,0
1,19.2,0,0.0,22,443.8333333,0.0,0.002380952,0.0,0.0,7,1,1,2,3,2,0,0
4,117.8,0,0.0,12,267.8,0.025,0.04375,0.0,0.0,9,3,2,3,13,2,0,0
5,134.9285714,2,41.0,31,2013.595238,0.0,0.014141414,8.482727273,0.0,5,2,2,8,2,2,0,1
11,353.125,6,230.25,85,3725.670725,0.007446809,0.014960902,2.527217484,0.0,1,3,2,6,1,2,0,1
3,24.0,0,0.0,6,58.0,0.0,0.028571429,0.0,0.0,5,2,2,8,2,2,0,0
1,7.0,0,0.0,39,1118.833333,0.005405405,0.019099099,0.0,0.0,7,2,2,6,13,2,0,0
1,14.0,0,0.0,30,1845.333333,0.027083333,0.042083333,12.6534375,0.0,6,3,2,3,1,2,0,0
9,216.75,0,0.0,44,1527.166667,0.012765957,0.032765957,0.0,0.0,6,2,2,8,6,2,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,4,2,4,3,4,0,0,0
0,0.0,0,0.0,6,25.0,0.0,0.033333333,0.0,0.0,5,2,2,1,2,2,0,0
0,0.0,0,0.0,20,1722.866667,0.01,0.075,0.0,0.2,6,2,2,6,1,2,0,0
8,192.5555556,1,91.0,109,2926.431962,0.0,0.001851852,12.8915,0.0,6,4,1,1,3,0,0,1
0,0.0,0,0.0,25,1978.7,0.032,0.06,0.0,0.0,0,2,2,1,3,2,0,0
1,0.0,2,29.0,28,557.4047619,0.013793103,0.034154351,0.0,0.4,6,2,4,3,3,2,0,0
3,105.0,1,0.0,286,9952.349817,0.004181185,0.015495489,0.0,0.0,7,2,2,1,2,2,0,1
1,5.0,0,0.0,26,850.6666667,0.007407407,0.061728395,0.0,0.0,1,2,2,1,3,2,0,0
0,0.0,0,0.0,10,377.5,0.02,0.06,0.0,0.0,6,1,1,2,11,2,1,0
14,578.5,2,913.0,31,699.5,0.0,0.005896806,22.58886486,0.0,6,2,2,3,4,2,1,1
0,0.0,0,0.0,4,113.5,0.026666667,0.046666667,0.0,0.8,6,2,2,2,4,2,0,0
1,49.4,0,0.0,18,213.1714286,0.0,0.003921569,0.0,0.0,8,2,2,1,2,0,0,0
10,164.5,1,3.0,61,2292.679762,0.0,0.009552239,0.0,0.0,5,2,2,1,1,2,0,0
7,119.4,0,0.0,16,743.5314286,0.01,0.02,35.35631939,0.0,9,1,1,8,4,2,0,0
0,0.0,0,0.0,27,427.8166667,0.0,0.017283951,0.0,0.0,7,2,2,1,1,2,0,0
0,0.0,0,0.0,15,171.8,0.013333333,0.046666667,0.0,0.0,4,2,2,1,2,2,0,0
10,89.98,0,0.0,96,1304.973333,0.003921569,0.008309991,6.175932014,0.0,8,2,2,1,3,2,0,0
0,0.0,0,0.0,5,75.6,0.0,0.0,0.0,0.0,8,1,1,3,4,2,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,3,3,3,2,2,1,0
0,0.0,0,0.0,36,5300.291667,0.0,0.005714286,0.0,0.0,7,2,4,6,2,2,0,0
0,0.0,0,0.0,5,164.0,0.04,0.08,0.0,0.0,6,2,2,1,3,2,1,0
7,74.08333333,1,3.0,197,2915.571429,0.0,0.005025126,1.573423226,0.0,7,2,2,3,3,2,1,0
4,63.33333333,0,0.0,13,556.6666667,0.0,0.001666667,27.3063666,0.0,5,1,1,1,2,2,0,1
3,215.4,0,0.0,19,1221.7,0.0,0.0,0.0,0.0,4,2,2,1,2,0,0,0
2,58.4,0,0.0,24,589.8,0.032098765,0.05617284,1.696968944,0.0,9,2,2,1,1,2,1,0
3,189.4,4,130.76,93,3856.82978,0.037525773,0.06218704,7.542144271,0.0,4,2,2,1,1,2,0,0
5,53.0,0,0.0,38,2246.166667,0.016923077,0.013931624,0.0,0.2,6,1,1,3,3,2,0,0
0,0.0,0,0.0,16,630.75,0.0,0.04047619,0.0,0.0,5,3,2,1,1,2,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,3,2,8,4,2,0,0
1,134.0,0,0.0,21,1429.616667,0.0,0.00952381,0.0,0.0,7,1,1,2,2,0,0,0
0,0.0,0,0.0,10,242.0833333,0.0,0.046666667,0.0,0.0,7,2,4,7,6,2,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,2,2,2,3,4,2,0,0
0,0.0,0,0.0,22,657.42,0.021212121,0.046969697,0.0,0.0,3,3,2,3,4,2,1,0
9,175.9345238,4,54.5,229,6606.783899,0.00373444,0.015020196,8.896836973,0.0,7,2,2,1,2,2,0,1
0,0.0,0,0.0,20,676.6,0.008421053,0.026315789,0.0,0.0,9,3,2,1,1,2,0,0
0,0.0,0,0.0,54,1975.455952,0.003703704,0.016049383,0.0,0.0,7,2,2,9,2,2,0,0
2,24.0,0,0.0,28,1206.614719,0.0,0.023222222,5.417644444,0.0,5,2,2,1,2,2,0,1
4,56.66666667,0,0.0,21,797.2952381,0.0,0.019875776,0.0,0.0,6,1,1,3,2,2,0,0
1,28.5,0,0.0,79,1608.214286,0.002597403,0.007748918,0.0,0.0,7,1,1,3,3,2,0,0
0,0.0,0,0.0,6,1183.2,0.033333333,0.066666667,0.0,0.0,8,2,6,2,1,2,0,0
5,100.6,3,216.6,6,432.0,0.0,0.024242424,0.0,0.0,9,1,1,1,5,0,0,0
0,0.0,0,0.0,79,4709.992857,0.0,0.005574489,0.0,0.0,7,2,2,6,2,0,0,1
1,30.25,0,0.0,13,392.1875,0.0,0.005128205,60.26309658,0.0,1,1,8,1,20,0,0,1
3,105.0,0,0.0,37,1384.383333,0.006766917,0.033646617,0.0,0.0,6,2,2,7,13,2,0,0
0,0.0,0,0.0,13,474.6818182,0.015384615,0.029230769,0.0,0.0,6,3,2,4,3,2,0,0
0,0.0,0,0.0,15,535.25,0.0,0.02,0.0,0.0,7,3,2,1,2,2,1,0
0,0.0,0,0.0,18,211.4166667,0.033333333,0.061111111,0.0,0.0,7,2,2,5,3,2,1,0
15,444.4444444,0,0.0,32,641.6944444,0.024738676,0.04411104,0.0,0.0,7,3,2,1,13,2,0,0
0,0.0,0,0.0,5,68.4,0.0,0.08,0.0,0.0,4,2,4,2,4,2,0,0
0,0.0,0,0.0,50,1241.75,0.0,0.008163265,47.83758971,0.0,7,2,10,1,2,0,0,1
1,67.4,0,0.0,18,297.5,0.031578947,0.040350877,0.0,0.0,8,2,2,3,4,2,0,0
0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.6,6,3,2,8,13,2,0,0
0,0.0,0,0.0,10,111.4166667,0.0,0.025,0.0,0.0,6,2,2,1,2,2,0,0
0,0.0,0,0.0,19,232.5666667,0.0,0.003703704,0.0,0.0,6,2,2,3,2,2,0,0
2,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,6,1,2,1,6,2,1,0
0,0.0,0,0.0,25,1690.977778,0.008,0.037333333,0.0,0.0,5,1,1,8,1,2,0,0
4,143.0666667,1,6.5,74,1294.405,0.002666667,0.010666667,0.0,0.0,0,2,2,3,1,2,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.2,6,1,1,4,3,2,0,0
0,0.0,0,0.0,7,340.5,0.0,0.028571429,0.0,0.0,7,2,4,4,2,0,1,0
4,659.5066667,3,92.7,160,2006.59312,0.002453988,0.013361447,9.453449065,0.0,0,2,2,7,2,2,0,0
6,159.7,1,72.6,44,531.72,0.0,0.003921569,0.0,0.0,8,2,2,2,5,0,0,0
0,0.0,0,0.0,38,314.8333333,0.010526316,0.031578947,0.0,0.6,6,2,2,1,3,2,0,0
0,0.0,0,0.0,15,225.0,0.0,0.026666667,0.0,0.0,6,2,2,7,3,2,0,0
1,32.3,1,26.5,51,1068.357692,0.01372549,0.043697479,7.570470024,0.0,7,2,10,2,2,2,0,0
0,0.0,0,0.0,58,1590.42,0.010344828,0.021551724,1.023391581,0.0,3,3,2,8,4,2,0,1
12,232.3535714,0,0.0,439,17550.58486,0.00562963,0.018437701,2.626909076,0.0,7,2,5,1,10,2,0,1
0,0.0,0,0.0,88,1917.683333,0.003409091,0.016287879,0.0,0.2,6,2,2,3,1,2,0,0
2,133.5,0,0.0,4,454.3333333,0.0,0.025,0.0,0.0,7,3,2,1,3,0,0,0
2,29.75,0,0.0,44,1410.428571,0.008695652,0.026086957,0.0,0.0,7,2,2,1,8,2,1,0
0,0.0,0,0.0,9,891.5,0.0,0.0125,0.0,0.0,1,1,1,1,2,2,0,0
2,107.0,0,0.0,14,167.5,0.08125,0.108333333,0.0,0.0,6,3,2,1,2,2,0,0
3,98.5,1,21.25,46,1438.1,0.004255319,0.017801418,27.86366003,0.0,1,3,2,1,2,2,1,0
2,37.0,0,0.0,3,17.0,0.0,0.05,0.0,0.0,5,3,2,1,2,0,1,0
3,195.0,0,0.0,49,1179.014103,0.0,0.001923077,0.0,0.0,6,2,2,3,2,0,0,0
5,69.0,4,163.0,50,2424.75,0.0,0.023333333,2.973214286,0.0,6,2,2,3,3,2,0,0
11,227.2272727,0,0.0,44,2038.052273,0.007719298,0.028421053,0.0,0.0,7,2,2,3,8,2,1,0
0,0.0,0,0.0,7,80.5,0.028571429,0.038095238,0.0,0.0,6,1,1,3,3,2,0,0
0,0.0,0,0.0,6,69.25,0.0,0.044444444,0.0,0.0,5,2,2,4,3,2,0,0
4,26.75,1,0.0,20,1029.25,0.021153846,0.03974359,0.0,0.0,7,1,1,1,2,2,0,0
0,0.0,0,0.0,74,1268.266667,0.002702703,0.00954955,0.0,0.0,4,2,2,2,4,2,0,0
0,0.0,0,0.0,12,412.875,0.0,0.02,0.0,0.0,1,3,2,4,1,2,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,2,2,1,3,2,0,0
0,0.0,2,111.9,25,360.5111111,0.065384615,0.066783217,0.0,0.0,3,3,2,4,3,2,0,0
3,54.0,0,0.0,26,1296.183333,0.036781609,0.060344828,0.0,0.0,6,2,2,1,3,2,0,0
3,666.2,5,173.54,27,1581.48831,0.0,0.010419753,35.22837227,0.0,8,3,6,3,20,2,0,0
0,0.0,0,0.0,15,814.0,0.030769231,0.053846154,0.0,0.0,7,1,8,7,1,2,0,0
0,0.0,0,0.0,5,74.5,0.0,0.08,0.0,0.6,6,1,1,1,3,2,0,0
3,155.5,2,121.0,8,311.25,0.0,0.01,0.0,0.0,7,2,2,3,10,2,0,0
0,0.0,0,0.0,23,684.5,0.02173913,0.044927536,0.0,0.8,6,2,2,2,6,2,0,0
0,0.0,0,0.0,35,584.3083333,0.0,0.008571429,0.0,0.0,1,3,2,3,1,2,0,0
2,42.4,0,0.0,5,163.2,0.0,0.028571429,20.71678117,0.0,0,2,10,3,3,2,0,1
0,0.0,0,0.0,19,283.5,0.0,0.010526316,0.0,0.8,6,2,4,1,6,2,0,0
0,0.0,0,0.0,27,420.0,0.0,0.007692308,0.0,0.0,6,2,2,9,1,2,1,0
0,0.0,0,0.0,6,65.5,0.066666667,0.1,0.0,0.0,7,3,2,3,13,2,0,0
0,0.0,0,0.0,5,62.5,0.0,0.04,0.0,0.0,7,2,2,1,8,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,6,2,1,2,0,0
7,261.5,0,0.0,117,3484.269118,0.0025,0.014375,0.0,0.0,1,2,2,6,1,2,0,0
0,0.0,0,0.0,6,62.0,0.0,0.04,0.0,0.0,5,2,2,1,1,2,0,0
0,0.0,0,0.0,24,452.4166667,0.0,0.020833333,0.0,0.0,7,2,2,3,2,2,1,1
8,174.5,0,0.0,10,195.5,0.0,0.006060606,0.0,0.0,5,1,1,3,2,2,0,0
0,0.0,0,0.0,14,1789.39881,0.0,0.029047619,0.0,0.0,5,1,1,2,2,2,0,0
2,7.0,1,0.0,79,3393.903571,0.017761848,0.04031012,0.0,1.0,6,2,2,1,5,2,1,0
0,0.0,0,0.0,7,65.0,0.114285714,0.15,0.0,0.0,6,3,2,1,1,2,0,0
0,0.0,0,0.0,9,521.0,0.0,0.02962963,0.0,0.0,1,3,2,3,11,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,2,2,1,13,2,0,0
0,0.0,2,0.0,3,56.75,0.1,0.125,0.0,0.0,7,1,1,1,2,2,0,0
5,54.0,0,0.0,4,13.0,0.028571429,0.057142857,0.0,0.8,6,2,2,3,4,0,0,0
1,15.8,3,97.8,32,1213.65,0.005405405,0.024324324,1.273317415,0.0,0,2,2,3,2,2,0,1
13,295.9285714,5,17.9,154,6759.311928,0.005767417,0.02883646,0.0,0.0,7,2,2,3,10,2,0,0
2,102.0,0,0.0,13,177.5,0.0,0.026666667,0.0,0.0,6,2,2,4,3,0,1,0
3,98.5,0,0.0,27,702.3333333,0.023214286,0.042261905,0.0,0.0,1,2,2,7,2,2,0,0
1,55.5,0,0.0,8,158.25,0.0,0.022222222,0.0,0.0,7,2,2,3,10,2,0,0
2,75.0,0,0.0,29,1279.089286,0.003333333,0.014166667,35.60912359,0.0,7,2,2,3,11,2,0,1
3,140.0,0,0.0,26,1629.438095,0.0,0.004938272,0.0,0.0,7,4,5,2,2,2,1,0
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,5,3,2,6,3,2,0,0
1,32.0,0,0.0,13,813.8,0.0,0.030769231,32.43738462,0.0,6,1,1,3,4,2,1,0
6,103.9,3,50.2,9,1759.066667,0.011764706,0.024705882,0.0,0.0,9,1,1,7,5,2,0,0
1,64.4,0,0.0,22,2364.65,0.0,0.043478261,0.0,0.0,8,2,2,1,2,2,0,0
2,70.0,0,0.0,11,714.5,0.014285714,0.028571429,0.0,0.0,6,2,2,2,6,2,1,0
3,17.0,0,0.0,18,407.5,0.0,0.02,0.0,0.0,6,2,2,6,5,2,1,0
2,51.0,2,99.5,35,1475.266667,0.006944444,0.024867725,27.44491667,0.0,6,2,4,2,4,2,1,1
0,0.0,0,0.0,116,3184.815705,0.00015674,0.022635468,0.0,0.0,7,2,2,1,10,2,1,0
0,0.0,0,0.0,5,53.0,0.04,0.08,0.0,0.0,5,2,5,2,2,2,1,0
0,0.0,0,0.0,6,102.2,0.0,0.0,40.27815244,0.0,8,2,2,2,20,2,0,1
6,99.33333333,1,28.5,5,345.5,0.0,0.011111111,0.0,0.0,5,2,2,3,8,0,0,0
4,64.6,0,0.0,32,1135.444444,0.002857143,0.00952381,0.0,0.0,2,2,2,1,3,2,0,0
0,0.0,0,0.0,25,701.8833333,0.0,0.023333333,0.0,0.0,9,2,2,1,2,2,0,0
0,0.0,0,0.0,36,777.2175325,0.029166667,0.018068783,0.0,1.0,6,1,1,7,3,2,1,0
0,0.0,0,0.0,5,58.0,0.0,0.04,0.0,0.0,6,2,2,4,3,2,0,0
2,37.0,0,0.0,46,3043.916667,0.030434783,0.05,0.0,0.0,7,2,2,3,2,2,0,0
0,0.0,0,0.0,19,485.0833333,0.0,0.011764706,0.0,0.0,6,2,2,1,2,2,0,0
0,0.0,0,0.0,28,558.4761905,0.016666667,0.016309524,0.0,0.0,7,1,1,2,2,2,0,0
0,0.0,0,0.0,31,1625.583333,0.0,0.009677419,0.0,0.0,1,4,2,1,8,0,0,0
3,130.8333333,1,109.0,47,1813.208333,0.0,0.002083333,0.0,0.0,5,2,2,3,2,2,1,0
5,70.20765027,0,0.0,89,2542.60431,0.001811594,0.012188596,5.887666731,0.0,7,2,2,4,2,2,0,1
0,0.0,0,0.0,38,586.3333333,0.010526316,0.037593985,0.0,0.4,6,2,2,3,13,2,0,0
2,42.75,0,0.0,31,2526.483333,0.027272727,0.055555556,40.1844879,0.0,1,2,4,6,1,2,0,0
0,0.0,0,0.0,12,358.0666667,0.0,0.025,0.0,0.0,5,3,3,2,1,2,0,0
3,54.8,1,28.2,24,203.0677778,0.0,0.008,44.35972562,0.0,4,2,2,1,4,2,0,1
0,0.0,0,0.0,15,612.0,0.0,0.013333333,0.0,0.0,7,1,2,8,2,2,1,0
2,83.4,2,385.8,41,1194.988132,0.0,0.018043478,10.25950957,0.0,8,1,1,3,2,2,0,0
2,135.0,1,2.0,11,711.5666667,0.0,0.00515873,0.0,0.0,5,3,2,1,2,2,0,0
0,0.0,0,0.0,11,1055.5,0.018181818,0.042424242,0.0,0.0,6,2,2,8,18,2,0,0
1,18.2,1,9.0,30,3959.45,0.024652778,0.060590278,0.0,0.0,1,2,2,6,3,2,0,0
0,0.0,0,0.0,37,1065.25641,0.020767196,0.054225865,0.0,0.0,1,1,1,8,1,2,1,0
3,91.0,0,0.0,13,298.2333333,0.0,0.04,0.0,0.0,6,1,1,1,6,2,0,0
3,67.2,0,0.0,46,987.1190476,0.004081633,0.012244898,22.25592956,0.0,9,2,2,8,4,2,0,1
3,118.0,0,0.0,2,96.25,0.0,0.025,0.0,0.0,1,8,13,9,20,1,0,0
0,0.0,0,0.0,15,272.3333333,0.013333333,0.02,0.0,1.0,6,1,1,1,3,2,1,0
7,32.64285714,3,189.0,224,6095.481945,0.002623688,0.016400421,10.36159616,0.0,7,1,2,1,2,2,0,1
2,147.0,0,0.0,2,35.0,0.0,0.05,0.0,0.0,5,2,2,1,2,0,0,0
6,89.0,1,0.0,29,1183.233333,0.013793103,0.025517241,0.0,0.2,6,3,2,1,2,2,0,0
0,0.0,0,0.0,3,34.0,0.0,0.066666667,0.0,0.0,6,2,2,3,1,2,0,0
0,0.0,0,0.0,19,688.6666667,0.042105263,0.052631579,0.0,0.4,6,2,2,6,4,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,7,11,2,0,0
0,0.0,0,0.0,111,3971.515278,0.009009009,0.024725635,0.0,0.0,7,2,2,1,2,2,0,0
0,0.0,0,0.0,2,64.4,0.0,0.1,0.0,0.0,0,3,2,6,20,2,0,0
0,0.0,0,0.0,10,313.3333333,0.046969697,0.087878788,8.397818182,0.0,6,2,2,1,1,2,0,0
0,0.0,0,0.0,5,115.625,0.04,0.088,0.0,0.0,7,2,2,3,3,2,0,0
0,0.0,0,0.0,8,144.0,0.025,0.045833333,0.0,0.0,5,3,2,7,3,2,1,0
0,0.0,0,0.0,5,60.0,0.0,0.053333333,0.0,0.0,1,2,2,1,20,2,0,0
0,0.0,0,0.0,10,240.5,0.0,0.022222222,0.0,0.0,6,2,2,8,4,2,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,5,3,2,1,10,2,0,0
0,0.0,0,0.0,10,158.75,0.0,0.02,0.0,0.0,7,2,2,1,2,2,0,0
4,64.46428571,0,0.0,29,1414.589286,0.0,0.0125,21.05431578,0.0,1,2,2,1,2,2,0,1
5,109.4,4,93.6,10,427.0666667,0.0,0.003125,0.0,0.0,7,3,2,2,6,2,0,0
0,0.0,0,0.0,7,245.4,0.025,0.08125,3.27121463,0.0,9,3,7,3,4,2,0,0
7,44.29545455,0,0.0,44,2747.616288,0.024205128,0.062408964,0.0,0.0,7,2,2,7,1,2,0,0
0,0.0,0,0.0,1,10.0,0.0,0.1,0.0,0.0,5,3,2,3,9,2,1,0
0,0.0,2,1494.5,109,3339.07598,0.008181818,0.014582448,0.0,0.0,7,2,2,4,8,2,1,0
1,5.0,2,31.7,6,104.25,0.0,0.007407407,0.0,0.0,4,2,5,7,11,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,2,1,13,2,0,0
9,257.0933333,2,39.4,98,3364.64045,0.029570957,0.034691241,35.03953094,0.0,9,3,2,8,13,2,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,7,1,1,9,1,2,0,0
8,176.6666667,2,153.0,27,880.8,0.007291667,0.020192308,8.54525,0.0,6,1,1,2,2,2,1,1
4,51.2,0,0.0,11,1297.25,0.014285714,0.054761905,18.65904914,0.0,8,2,2,2,4,2,0,0
0,0.0,0,0.0,24,1268.0,0.0125,0.015277778,0.0,0.0,5,4,1,3,2,2,1,0
15,1629.333333,3,214.5,112,4509.823016,0.004166667,0.019960276,0.0,0.0,6,4,1,3,3,2,0,0
3,95.6,0,0.0,10,337.1,0.008333333,0.029166667,0.0,0.0,3,1,1,9,3,2,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,5,2,2,1,13,2,0,0
0,0.0,0,0.0,6,291.0,0.0,0.033333333,0.0,0.0,7,2,6,7,1,2,0,0
0,0.0,0,0.0,7,491.5833333,0.0,0.008333333,45.9675105,0.0,1,3,2,4,2,0,1,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,4,5,1,2,0,0
0,0.0,0,0.0,112,6673.291392,0.0,0.008744589,5.468093499,0.0,7,2,4,1,3,2,0,0
3,66.4,0,0.0,16,516.4785714,0.022222222,0.035555556,0.0,0.0,9,3,2,3,5,2,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,6,3,2,4,3,2,0,0
3,77.83333333,0,0.0,26,812.1047619,0.021428571,0.038095238,0.0,0.0,7,1,2,3,2,2,0,0
0,0.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,5,2,2,5,1,2,0,0
2,88.0,0,0.0,3,95.5,0.0,0.02,0.0,0.0,6,1,2,3,2,0,0,0
0,0.0,0,0.0,4,135.5,0.0,0.05,0.0,0.6,2,2,2,1,2,2,0,0
0,0.0,0,0.0,3,62.25,0.0,0.066666667,0.0,0.0,1,1,1,7,2,2,0,0
0,0.0,0,0.0,1,340.2,0.066666667,0.075,0.0,0.0,6,1,1,3,2,2,1,0
0,0.0,0,0.0,31,641.6558915,0.0,0.005376344,60.04472938,0.0,9,1,1,4,2,0,0,1
1,11.0,0,0.0,1,0.0,0.0,0.1,0.0,0.0,0,2,6,1,3,2,0,0
6,166.375,1,0.0,39,1858.833333,0.001515152,0.011818182,50.17693633,0.0,1,1,1,1,2,2,0,0
0,0.0,0,0.0,21,761.25,0.0,0.014035088,0.0,0.0,6,3,2,3,1,2,0,0
0,0.0,0,0.0,13,449.6,0.0,0.015384615,0.0,0.0,5,3,2,1,10,2,0,0
0,0.0,0,0.0,21,1636.5,0.042857143,0.065873016,0.0,0.4,6,2,4,1,3,2,0,0
3,269.1666667,0,0.0,36,2281.208333,0.022916667,0.046203704,0.0,0.0,6,3,2,6,4,2,0,0
0,0.0,0,0.0,5,36.0,0.066666667,0.1,0.0,0.0,6,2,5,3,6,2,0,0
0,0.0,1,126.0,45,1340.611199,0.028787879,0.028371212,0.0,0.0,6,3,2,3,18,2,0,0
0,0.0,0,0.0,22,883.0,0.133333333,0.148917749,0.0,0.0,6,3,2,1,13,2,0,0
1,30.5,0,0.0,16,374.5,0.029411765,0.03627451,0.0,0.0,7,3,2,3,1,2,1,0
0,0.0,0,0.0,9,79.75,0.0,0.025,0.0,0.0,1,2,4,1,2,2,1,0
0,0.0,0,0.0,4,157.2,0.04,0.1,0.0,0.0,8,1,8,3,1,2,1,0
6,213.5,0,0.0,11,303.5,0.0,0.016666667,87.9029606,0.0,1,8,13,9,20,1,0,1
1,5.384615385,0,0.0,36,1195.726923,0.01372549,0.02254902,19.1127451,0.0,6,2,2,6,4,2,1,0
0,0.0,0,0.0,9,980.5666667,0.0,0.011111111,78.56959864,0.0,9,2,2,5,2,0,0,1
6,221.8333333,1,51.5,39,841.7833333,0.005426357,0.017585825,0.0,0.0,1,1,2,8,1,2,0,0
0,0.0,0,0.0,52,1624.223485,0.007692308,0.032692308,0.0,1.0,6,2,2,7,6,2,1,0
1,18.0,0,0.0,8,66.0,0.075,0.0875,0.0,0.4,6,3,2,1,13,2,0,0
1,85.0,4,208.5,12,413.8,0.0,0.003921569,0.0,0.0,5,1,1,1,2,2,0,0
0,0.0,0,0.0,2,39.0,0.0,0.1,0.0,0.0,6,2,4,9,3,2,0,0
0,0.0,0,0.0,2,19.2,0.1,0.15,0.0,0.0,9,3,2,3,1,2,0,0
6,142.9111111,0,0.0,13,264.3396825,0.0,0.034509804,0.0,0.0,9,1,1,3,5,2,0,0
0,0.0,0,0.0,4,28.0,0.0,0.05,0.0,0.6,6,4,1,1,1,2,0,0
0,0.0,1,36.5,40,1121.416667,0.0,0.022195122,0.0,0.0,7,2,2,3,2,2,0,0
10,297.8333333,12,290.225,33,1467.654221,0.008,0.023038462,13.20331045,0.0,1,3,2,1,2,2,1,0
3,189.0,1,32.0,26,1517.9,0.0,0.007142857,34.34857143,0.0,6,2,2,7,1,0,0,1
0,0.0,0,0.0,22,347.6666667,0.021212121,0.059848485,0.0,0.0,4,4,1,1,3,2,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,2,2,1,4,2,0,0
9,255.4166667,2,94.16666667,22,612.8194444,0.015018315,0.025760906,22.31126324,0.0,7,3,2,4,2,2,1,1
2,6.0,1,35.0,12,240.0,0.014285714,0.042857143,0.0,0.0,5,2,2,7,10,2,0,0
4,585.8,0,0.0,29,1582.533333,0.006666667,0.022222222,0.0,0.0,8,2,2,4,1,2,0,0
1,43.5,0,0.0,6,183.875,0.0,0.014285714,0.0,0.0,1,2,2,1,2,0,0,0
0,0.0,0,0.0,49,1768.980303,0.0,0.004166667,9.0847678,0.0,7,3,2,4,11,2,1,1
0,0.0,0,0.0,13,88.0,0.115384615,0.125641026,0.0,0.6,6,3,2,1,3,2,0,0
