DayOfWeek,DepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,ArrDelay
3,926,1043,1025,1669,197,195,175,16,1205,5,17,0,0,16,0,2,0,0,18
4,1145,1522,1414,1530,157,153,133,64,1005,7,17,0,0,0,0,8,0,60,68
7,1932,2019,1908,5905,47,54,24,78,109,7,16,0,0,0,0,71,0,0,71
1,811,1140,1113,623,269,253,220,11,1428,6,43,0,0,11,0,16,0,0,27
5,1524,1809,1706,745,165,166,134,64,938,8,23,0,0,4,0,0,0,59,63
1,2337,39,2250,2373,62,75,49,122,328,5,8,0,0,0,0,0,0,109,109
1,1740,2115,2045,457,215,205,196,20,1237,3,16,0,0,15,0,10,0,5,30
2,906,1014,950,3300,68,70,46,26,158,10,12,0,0,24,0,0,0,0,24
6,1543,1728,1625,1856,105,130,91,88,718,3,11,0,0,53,0,0,0,10,63
2,126,330,2120,4167,64,70,46,376,296,4,14,0,0,0,24,0,0,346,370
5,904,1104,1025,4890,120,105,79,24,418,5,36,0,0,0,0,15,0,24,39
3,642,1019,950,306,157,160,140,32,1217,5,12,0,0,29,0,0,0,0,29
5,412,657,608,724,165,188,147,72,1129,11,7,0,0,0,0,0,0,49,49
5,1954,2221,1710,457,207,200,169,304,1197,8,30,0,0,301,0,7,0,3,311
2,1741,1913,1755,1790,92,100,80,86,551,3,9,0,0,15,0,0,0,63,78
1,1628,1846,1825,1122,138,130,115,13,805,3,20,0,0,13,0,8,0,0,21
4,1102,1209,1145,8,187,185,174,22,1076,4,9,0,0,22,0,2,0,0,24
5,2332,117,28,790,105,118,89,62,728,6,10,0,0,39,0,0,0,10,49
5,1559,1746,1705,3975,107,130,90,64,693,5,12,0,0,0,0,9,0,32,41
4,2024,2150,2105,2467,146,150,131,49,880,4,11,0,0,0,0,0,0,45,45
5,1402,2205,2150,32,303,320,272,32,2475,9,22,0,0,0,0,0,0,15,15
5,1756,1843,1724,5442,47,54,33,86,110,5,9,0,0,79,0,0,0,0,79
1,1011,1754,1700,12,283,302,253,73,2153,11,19,0,0,0,0,0,0,54,54
5,2006,2142,2115,477,96,105,86,36,587,4,6,0,0,6,0,0,0,21,27
5,2300,1,2150,2618,61,60,45,130,296,4,12,0,0,7,0,1,0,123,131
6,1723,1905,1850,4315,102,100,70,13,340,6,26,0,0,5,0,2,0,8,15
5,1610,1717,1550,30,67,60,46,80,296,5,16,0,0,5,0,7,0,75,87
6,1516,1818,1800,841,182,180,159,16,1142,4,19,0,0,16,0,2,0,0,18
5,1512,1730,1650,6068,78,82,60,44,472,4,14,0,0,40,0,0,0,0,40
1,1907,2255,2015,5854,168,164,134,156,1013,9,25,0,0,0,0,160,0,0,160
5,2038,2141,2055,1869,63,70,44,53,258,3,16,0,0,24,0,0,0,22,46
2,1514,1802,1745,2701,108,115,89,24,714,3,16,0,0,1,0,0,0,16,17
2,1952,2101,2025,40,69,70,52,37,342,3,14,0,0,0,0,0,0,36,36
4,1837,1922,1725,2741,45,35,31,107,96,4,10,0,0,117,0,0,0,0,117
5,2301,234,35,2452,153,185,134,151,1302,6,13,0,0,0,0,2,0,117,119
5,1615,1748,1730,3669,93,90,71,15,447,4,18,0,0,4,0,3,0,11,18
6,1822,1945,1905,3545,143,140,127,37,772,3,13,0,0,37,0,3,0,0,40
3,622,1254,1219,54,272,244,217,7,1846,3,52,0,0,7,0,28,0,0,35
5,1722,1840,1825,325,138,135,112,12,794,7,19,0,0,12,0,3,0,0,15
3,1205,1317,1255,498,72,65,44,15,226,5,23,0,0,0,0,7,0,15,22
1,1817,2100,2023,733,343,323,306,17,2296,9,28,0,0,0,0,37,0,0,37
5,1831,2110,2000,409,99,100,77,71,551,15,7,0,0,0,0,0,0,70,70
2,1950,2138,2108,4917,108,93,72,15,373,8,28,0,0,15,0,15,0,0,30
5,1536,1643,1520,1236,67,65,45,81,238,8,14,0,0,1,0,2,0,80,83
4,1219,1249,1230,1041,90,90,77,19,399,5,8,0,0,5,0,0,0,14,19
5,1731,2036,1955,1062,125,130,112,46,880,4,9,0,0,2,0,0,0,39,41
1,1221,1420,1345,2446,119,130,106,46,762,2,11,0,0,2,0,0,0,33,35
1,1602,1854,1834,6660,112,116,96,24,692,3,13,0,0,20,0,0,0,0,20
3,1345,1445,1415,1758,60,65,48,35,223,3,9,0,0,8,0,0,0,22,30
6,2259,111,30,58,132,160,110,69,944,6,16,0,0,0,0,0,3,38,41
1,1504,1658,1631,885,294,291,271,24,1946,9,14,0,0,14,0,3,0,10,27
5,1255,1434,1410,4511,99,108,82,33,554,7,10,0,0,0,0,0,0,24,24
2,1933,2053,2017,2140,80,77,47,33,185,4,29,0,0,0,0,3,0,33,36
4,1752,1904,1830,1620,72,60,48,22,248,4,20,0,0,5,0,12,0,17,34
5,1511,1651,1617,1217,160,157,146,31,948,3,11,0,0,0,0,6,0,28,34
4,2108,2302,2242,419,174,162,140,8,992,2,32,0,0,7,0,12,0,1,20
7,1258,1415,1340,3934,137,130,120,28,612,7,10,0,0,1,0,7,0,27,35
5,1922,2036,2015,2184,74,75,55,22,214,8,11,0,0,2,0,0,0,19,21
4,810,944,800,3284,94,71,75,81,181,12,7,0,0,0,81,23,0,0,104
2,1808,1952,1934,723,164,154,144,8,948,7,13,0,0,0,0,10,0,8,18
4,616,754,725,2470,98,85,88,16,479,2,8,0,0,16,0,13,0,0,29
1,1457,1635,1600,3920,98,115,82,52,588,6,10,0,0,15,0,0,0,20,35
5,928,1240,1100,4071,132,75,47,43,286,3,82,0,0,43,0,57,0,0,100
4,1618,1746,1635,352,88,80,54,63,334,12,22,0,0,53,0,8,0,10,71
6,1117,1301,1128,5726,104,118,87,107,462,4,13,0,0,93,0,0,0,0,93
1,1807,1830,1655,1671,83,75,54,87,338,22,7,0,0,0,0,8,0,87,95
2,1306,1538,1515,1424,272,265,261,16,1728,2,9,0,0,1,0,7,0,15,23
5,1932,2212,2147,230,100,97,73,22,589,4,23,0,0,22,0,3,0,0,25
2,810,1009,820,365,179,80,73,10,235,4,102,0,0,0,0,109,0,0,109
5,1416,1540,1455,4293,144,105,87,6,501,5,52,0,0,0,0,45,0,0,45
5,1430,1521,1430,1455,111,114,95,54,602,6,10,0,0,51,0,0,0,0,51
2,1541,1840,1719,5810,119,121,101,83,717,3,15,0,0,0,0,0,0,81,81
4,1523,1809,1730,898,166,150,112,23,745,8,46,0,0,23,0,16,0,0,39
6,1249,1440,1354,3789,111,99,90,34,410,5,16,0,0,34,0,12,0,0,46
5,1509,1634,1615,1922,85,75,60,9,337,6,19,0,0,0,0,10,0,9,19
6,1302,1433,1334,4640,91,71,45,39,331,4,42,0,0,0,39,20,0,0,59
5,1630,1820,1752,1437,110,102,95,20,481,8,7,0,0,0,0,10,0,18,28
7,2225,2341,2156,958,136,151,121,120,678,6,9,0,0,0,35,0,0,70,105
6,1624,1737,1607,3267,73,67,49,84,190,6,18,0,0,0,24,6,0,60,90
7,2138,2139,2120,2372,61,65,51,23,284,2,8,0,0,2,0,0,0,17,19
3,2041,2319,2135,1220,98,105,84,111,674,5,9,0,0,0,0,0,0,104,104
4,829,1108,1040,252,99,95,85,24,507,4,10,0,0,24,0,4,0,0,28
5,1720,1926,1905,271,246,255,216,30,1557,13,17,0,0,10,0,0,0,11,21
5,1349,1700,1623,519,131,123,101,29,763,5,25,0,0,9,0,8,0,20,37
7,1429,2124,1840,1940,295,235,189,104,1726,75,31,0,0,0,0,164,0,0,164
7,1646,1745,1430,35,59,60,48,196,293,4,7,0,0,186,0,0,0,9,195
2,2050,2233,2137,695,163,162,121,55,733,3,39,0,0,0,0,56,0,0,56
4,2243,30,2305,709,287,275,253,73,1747,11,23,0,0,73,0,12,0,0,85
7,1443,1531,1515,3787,48,50,33,18,134,2,13,0,0,16,0,0,0,0,16
3,1208,1253,1230,5530,45,45,29,23,110,7,9,0,0,23,0,0,0,0,23
4,631,729,705,300,58,65,42,31,237,6,10,0,0,24,0,0,0,0,24
3,2121,2220,2155,622,59,65,45,31,293,4,10,0,0,20,0,0,0,5,25
1,1453,1656,1639,5740,63,71,49,25,237,4,10,0,0,17,0,0,0,0,17
5,1327,2111,2046,1569,284,281,242,22,2066,8,34,0,0,19,0,3,0,3,25
3,1151,1353,1325,150,122,130,104,36,697,2,16,0,0,28,0,0,0,0,28
4,1332,1546,1515,1828,74,80,66,37,468,2,6,0,0,19,0,0,0,12,31
1,1830,2016,1859,117,166,154,135,65,865,6,25,0,0,0,0,12,0,65,77
7,1200,1313,1229,6527,133,130,105,41,674,18,10,0,0,0,0,0,0,44,44
2,900,1030,1009,791,150,168,131,39,992,6,13,0,0,10,0,0,0,11,21
1,1728,1903,1845,6639,95,102,76,25,525,8,11,0,0,0,0,0,0,18,18
7,1802,1919,1904,939,137,138,120,16,853,3,14,0,0,12,0,0,0,3,15
5,1529,1759,1703,1555,150,133,127,39,758,4,19,0,0,15,0,17,0,24,56
4,950,1129,830,1441,159,175,145,195,1037,5,9,0,0,179,0,0,0,0,179
6,1935,2029,1952,5984,54,57,35,40,174,4,15,0,0,0,0,0,0,37,37
4,2044,2153,2130,1857,69,75,58,29,361,4,7,0,0,5,0,0,0,18,23
7,1202,1331,1230,4201,149,150,128,62,821,5,16,0,0,61,0,0,0,0,61
2,737,836,805,4654,59,60,37,32,227,5,17,0,0,31,0,0,0,0,31
1,1434,1559,1444,652,85,84,67,74,455,8,10,0,0,26,0,1,0,48,75
3,2231,4,2202,5845,93,51,24,80,116,5,64,0,0,0,0,42,0,80,122
7,2112,2318,2040,463,246,230,220,142,1464,8,18,0,0,0,0,158,0,0,158
3,2258,652,623,736,294,308,282,43,2406,4,8,0,0,0,0,0,0,29,29
4,1932,2107,2045,2983,155,170,141,37,1056,3,11,0,0,17,0,0,0,5,22
6,2013,2015,1935,3178,62,60,51,38,287,4,7,0,0,1,0,2,0,37,40
5,1441,1724,1638,360,163,161,128,44,965,5,30,0,0,0,44,2,0,0,46
7,2159,2251,2215,2220,52,60,35,44,193,8,9,0,0,0,0,0,0,36,36
5,2216,2327,2300,635,71,65,42,21,197,13,16,0,0,0,0,6,0,21,27
4,1843,2023,1936,1223,160,146,122,33,862,13,25,0,0,33,0,14,0,0,47
7,1942,2101,2040,1256,79,80,65,22,395,6,8,0,0,21,0,0,0,0,21
1,4,111,2255,355,67,80,47,149,267,5,15,0,0,0,0,0,0,136,136
5,1432,1734,1654,5976,122,128,103,46,826,5,14,0,0,0,0,0,0,40,40
6,1143,1313,1242,1183,150,140,138,21,853,2,10,0,0,17,0,10,0,4,31
4,22,240,1,314,78,85,55,166,412,9,14,0,0,0,0,0,0,159,159
1,1949,2221,2115,703,152,166,132,80,954,8,12,0,0,37,0,0,0,29,66
1,755,924,755,4402,89,60,70,60,174,9,10,0,0,0,0,29,0,60,89
5,1431,1717,1630,1072,106,115,86,56,641,9,11,0,0,0,0,0,0,47,47
3,2137,2246,2212,5896,69,72,45,37,301,5,19,0,0,0,0,0,0,34,34
3,2115,36,2300,1765,141,140,132,95,967,2,7,0,0,0,0,1,0,95,96
7,2302,23,2050,4540,81,90,65,222,408,3,13,0,0,1,0,0,0,212,213
5,2300,25,2224,5983,85,99,59,135,438,6,20,0,0,0,0,0,0,121,121
2,1359,1642,1540,396,103,110,84,69,677,4,15,0,0,62,0,0,0,0,62
2,1413,1519,1430,3161,66,75,56,58,342,1,9,0,0,3,0,0,0,46,49
4,1536,1632,1615,342,56,60,46,21,296,2,8,0,0,0,0,0,0,17,17
7,1913,2058,2005,1731,105,105,72,53,460,6,27,0,0,0,0,0,0,53,53
2,1929,2120,2101,4841,111,101,88,9,481,14,9,0,0,9,0,10,0,0,19
2,1305,1536,1515,2325,151,145,127,15,802,10,14,0,0,0,0,6,0,15,21
3,1520,2258,2241,1162,278,271,256,10,2300,4,18,0,0,10,0,7,0,0,17
4,1154,1428,1345,4091,154,130,112,19,650,6,36,0,0,15,0,24,0,4,43
7,1503,1708,1626,885,305,286,265,23,1946,11,29,0,0,23,0,19,0,0,42
4,2206,2327,2215,2289,201,200,180,71,1235,7,14,0,0,48,0,1,0,23,72
5,816,911,856,282,115,121,92,21,621,5,18,0,0,15,0,0,0,0,15
1,1937,2329,2135,706,172,140,105,82,888,9,58,0,0,0,0,32,0,82,114
7,1922,2306,1640,1437,224,120,144,282,544,34,46,0,0,254,0,104,0,28,386
3,2255,2358,2303,192,63,70,53,62,304,3,7,0,0,0,0,0,0,55,55
7,1030,1308,1212,57,338,334,319,52,2504,5,14,0,0,0,0,15,0,41,56
2,1600,1838,1814,1716,158,156,141,22,745,7,10,0,0,0,0,24,0,0,24
1,2006,1,2234,21,415,394,358,66,2475,16,41,0,0,18,0,21,0,48,87
4,112,448,420,749,156,165,138,37,1189,5,13,0,0,2,0,0,0,26,28
1,1642,2027,1930,4513,165,150,119,42,906,10,36,0,0,29,13,15,0,0,57
7,1627,1715,1601,5416,48,45,29,71,109,6,13,0,0,0,0,74,0,0,74
7,1246,1527,1446,12,161,166,132,46,1069,9,20,0,0,8,0,0,0,33,41
6,2020,2136,1800,1181,136,143,120,223,770,7,9,0,0,0,0,0,0,216,216
7,2216,2348,2315,2274,152,160,143,41,997,3,6,0,0,24,0,0,0,9,33
2,2022,2248,2113,1248,86,74,53,83,264,8,25,0,0,11,0,12,0,72,95
1,918,1144,1015,3690,146,85,120,28,383,8,18,0,0,0,0,61,0,28,89
4,101,643,532,380,222,217,203,66,1703,6,13,0,0,30,0,17,0,24,71
6,2123,2242,2008,5576,79,78,58,153,262,6,15,0,0,154,0,0,0,0,154
2,1256,1425,1400,1066,89,85,67,21,423,3,19,0,0,11,0,4,0,10,25
5,1854,1952,1910,4678,58,60,34,44,227,5,19,0,0,14,0,0,0,28,42
2,1443,1715,1700,4273,152,155,133,18,826,3,16,0,0,15,0,0,0,0,15
7,1951,2206,2145,2890,315,325,302,31,2106,5,8,0,0,0,0,0,0,21,21
2,1946,2243,1905,3997,177,110,88,151,522,79,10,0,0,0,0,92,0,126,218
2,1120,1433,1403,6059,133,135,104,32,738,5,24,0,0,30,0,0,0,0,30
1,1439,1650,1619,345,131,109,107,9,671,8,16,0,0,9,0,22,0,0,31
1,2017,2321,2150,1255,184,160,148,67,925,4,32,0,0,0,0,45,0,46,91
5,1134,1400,1303,937,326,293,270,24,1946,15,41,0,0,0,0,33,0,24,57
7,1205,1354,1226,621,109,131,88,110,646,5,16,0,0,88,0,0,0,0,88
6,653,933,914,3783,100,114,82,33,601,9,9,0,0,19,0,0,0,0,19
6,2033,2204,2139,1515,271,289,241,43,1774,7,23,0,0,0,0,0,0,25,25
7,800,1202,1012,1464,182,132,122,60,874,16,44,0,0,60,0,50,0,0,110
2,2250,13,2330,4247,83,97,61,57,432,5,17,0,0,0,43,0,0,0,43
1,713,939,915,4022,206,195,174,13,1195,10,22,0,0,24,0,0,0,0,24
3,1550,1622,1525,1151,92,105,81,70,533,3,8,0,0,6,0,0,0,51,57
2,1923,2220,2144,47,357,334,336,13,2139,6,15,0,0,13,0,23,0,0,36
5,1029,1205,1015,4078,96,80,71,94,409,5,20,0,0,0,16,16,0,78,110
4,2035,2133,1825,3400,58,55,40,185,189,3,15,0,0,0,0,3,0,185,188
7,1326,1528,1455,4484,122,95,92,6,409,8,22,0,0,0,0,27,0,6,33
7,1657,1954,1939,896,117,119,87,17,606,4,26,0,0,15,0,0,0,0,15
2,1340,1615,1550,214,95,95,84,25,580,3,8,0,0,25,0,0,0,0,25
6,1050,1308,1249,4867,78,74,62,15,350,7,9,0,0,0,0,4,0,15,19
7,1632,1837,1513,6212,65,63,42,202,222,5,18,0,0,0,0,2,0,202,204
2,2311,143,2325,725,152,150,138,136,802,4,10,0,0,28,0,2,0,108,138
2,1944,2105,2038,1172,81,78,59,24,337,5,17,0,0,8,0,3,0,16,27
5,1828,1904,1810,3912,36,45,20,63,67,7,9,0,0,54,0,0,0,0,54
3,1401,1523,1455,26,82,70,55,16,319,3,24,0,0,16,0,12,0,0,28
2,1745,2132,2035,1046,167,160,133,50,1121,9,25,0,0,50,0,7,0,0,57
7,8,111,2255,355,63,80,44,153,267,6,13,0,0,1,0,0,0,135,136
1,1418,1844,1807,718,266,252,231,23,1597,9,26,0,0,4,0,14,0,19,37
7,2202,2354,2317,283,112,111,98,36,621,7,7,0,0,4,0,1,0,32,37
5,1455,1701,1415,3132,126,130,99,170,680,5,22,0,0,7,0,0,0,159,166
2,1712,2010,1950,100,118,145,108,47,957,6,4,0,0,2,0,0,0,18,20
1,1828,2115,2048,1775,347,343,326,23,2217,6,15,0,0,0,0,4,0,23,27
3,1834,2037,1959,371,243,259,232,54,1739,2,9,0,0,9,0,0,0,29,38
5,957,1404,1347,118,187,177,163,7,1182,4,20,0,0,0,0,10,0,7,17
5,1318,1542,1245,779,264,265,238,178,1723,2,24,0,0,67,0,0,0,110,177
3,1409,1652,1630,921,163,155,95,14,761,10,58,0,0,0,0,8,0,14,22
7,2148,18,2355,2560,90,100,81,33,611,3,6,0,0,8,0,0,0,15,23
5,1309,1534,1345,163,265,220,213,64,1390,4,48,0,0,64,0,45,0,0,109
2,1038,1208,1135,4003,90,90,72,33,416,4,14,0,0,2,0,0,0,31,33
6,1900,2227,2029,4044,147,165,127,136,1156,3,17,0,0,118,0,0,0,0,118
7,841,930,857,1769,109,86,67,10,368,6,36,0,0,10,0,23,0,0,33
4,2203,2333,2310,849,90,100,73,33,583,3,14,0,0,0,15,0,0,8,23
3,1509,1814,1623,242,125,129,102,115,849,5,18,0,0,15,0,0,0,96,111
2,1824,1917,1830,908,173,175,152,49,1044,7,14,0,0,2,0,0,0,45,47
6,1841,1944,1835,580,63,60,45,66,321,8,10,0,0,0,0,3,0,66,69
6,2039,2132,2105,1131,53,60,40,34,251,4,9,0,0,27,0,0,0,0,27
3,1925,2227,2200,4099,122,105,79,10,577,2,41,0,0,0,0,17,0,10,27
1,1544,1644,1625,4820,60,70,44,29,185,8,8,0,0,0,0,0,0,19,19
5,1411,1712,1613,69,181,178,150,56,1069,4,27,0,0,4,0,3,0,52,59
4,1308,1602,1505,2003,174,145,127,28,787,6,41,0,0,0,17,29,0,11,57
5,1919,2035,2000,291,136,120,94,19,599,12,30,0,0,3,0,16,0,16,35
5,1307,1439,1350,4235,92,70,51,27,299,4,37,0,0,0,0,22,0,27,49
7,1230,1951,1917,64,261,237,187,10,1747,23,51,0,0,0,0,24,0,10,34
4,1827,2043,1942,1082,136,119,95,44,595,15,26,0,0,0,0,61,0,0,61
3,2009,2320,2217,1234,131,127,102,59,783,6,23,0,0,53,0,4,0,6,63
2,1058,1154,1056,5832,56,56,30,58,160,4,22,0,0,0,0,0,0,58,58
4,1556,1907,1850,1930,191,195,172,21,1258,8,11,0,0,9,0,0,0,8,17
4,1551,1711,1655,895,80,80,70,16,371,5,5,0,0,3,0,0,0,13,16
7,2228,2357,2255,441,89,85,72,58,446,3,14,0,0,0,0,4,0,58,62
3,1533,1633,1532,267,120,124,107,65,647,3,10,0,0,61,0,0,0,0,61
3,1114,1230,1210,2003,76,75,68,19,328,3,5,0,0,1,0,1,0,18,20
1,1159,1653,1625,558,234,215,189,9,1372,8,37,0,0,9,0,19,0,0,28
5,1738,1958,1858,1986,80,58,38,38,151,8,34,0,0,0,0,22,0,38,60
6,1806,2006,1940,2174,180,175,152,21,989,15,13,0,0,12,0,5,0,9,26
1,1013,1920,1832,1899,367,327,337,8,2611,15,15,0,0,8,0,40,0,0,48
4,2224,2317,2236,5987,53,57,32,45,174,4,17,0,0,0,0,0,0,41,41
4,39,128,2350,1274,49,50,34,99,190,7,8,0,0,0,0,0,0,98,98
2,2104,2337,2235,465,213,205,197,54,1342,6,10,0,0,18,0,8,0,36,62
5,1948,2250,2235,2558,122,120,106,13,690,3,13,0,0,0,0,2,0,13,15
4,1020,1141,1115,1596,81,80,67,25,386,3,11,0,0,0,0,1,0,25,26
4,657,823,735,611,86,95,53,57,274,10,23,0,0,48,0,0,0,0,48
5,1810,1929,1750,355,199,195,171,95,1189,4,24,0,0,95,0,4,0,0,99
4,2023,2155,2121,1554,92,86,76,28,361,4,12,0,0,0,16,6,0,12,34
4,1303,1356,1205,613,53,55,39,113,224,3,11,0,0,82,0,0,0,29,111
5,1150,1441,1334,454,111,114,96,70,606,4,11,0,0,0,0,2,0,65,67
3,2026,2131,2035,3207,65,65,46,56,251,5,14,0,0,0,0,0,0,56,56
4,1935,1931,1900,1435,56,60,44,35,256,5,7,0,0,0,0,0,0,31,31
7,624,802,735,1109,158,155,137,24,919,7,14,0,0,24,0,3,0,0,27
7,1632,2016,1943,971,344,328,310,17,2075,17,17,0,0,17,0,16,0,0,33
3,1941,2224,2152,241,343,352,323,41,2400,9,11,0,0,7,0,0,0,25,32
2,1410,1517,1440,2705,67,80,57,50,397,3,7,0,0,0,0,0,0,37,37
7,1309,1410,1330,3407,61,70,45,49,282,6,10,0,0,40,0,0,0,0,40
2,1820,1945,1759,625,145,135,108,96,612,13,24,0,0,0,0,10,0,96,106
3,2115,2212,2155,2264,57,55,41,15,237,5,11,0,0,0,0,2,0,15,17
7,1418,1545,1509,1839,87,74,55,23,270,15,17,0,0,1,0,13,0,22,36
6,1038,1252,1237,605,254,259,235,20,1739,5,14,0,0,8,0,0,0,7,15
4,41,925,736,224,344,311,268,76,2419,6,70,0,0,24,0,33,0,52,109
4,1522,1636,1540,244,74,65,59,47,251,3,12,0,0,5,0,9,0,42,56
4,1623,1840,1737,679,257,262,230,68,1723,2,25,0,0,42,0,0,0,21,63
3,840,952,932,1889,72,87,61,35,361,4,7,0,0,20,0,0,0,0,20
4,939,1035,910,1234,56,60,33,89,204,2,21,0,0,85,0,0,0,0,85
4,1912,2007,1940,2367,115,115,97,27,629,4,14,0,0,12,0,0,0,15,27
5,1546,1601,1530,4306,75,85,56,41,264,4,15,0,0,0,0,24,0,7,31
5,1349,1354,1325,6049,65,70,48,34,177,6,11,0,0,0,0,29,0,0,29
1,2212,55,30,462,103,95,84,17,588,7,12,0,0,0,0,8,0,17,25
5,1931,2142,2127,954,131,142,111,26,859,8,12,0,0,10,0,0,0,5,15
4,1235,1407,1326,1999,92,101,77,50,508,4,11,0,0,0,0,0,0,41,41
7,1458,1616,1555,1131,78,85,66,28,479,5,7,0,0,0,0,0,0,21,21
3,1222,1538,1516,1006,136,121,98,7,732,18,20,0,0,0,0,15,0,7,22
2,1631,39,17,406,308,327,279,41,2475,11,18,0,0,12,0,0,0,10,22
3,1930,2104,2015,3400,94,85,66,40,461,9,19,0,0,0,0,9,0,40,49
7,1722,1801,1725,2741,39,35,26,32,96,4,9,0,0,32,0,4,0,0,36
5,1334,1551,1520,300,257,235,224,9,1521,4,29,0,0,9,0,22,0,0,31
1,1557,1733,1645,4494,96,105,69,57,508,6,21,0,0,0,0,48,0,0,48
3,1759,2128,2110,1188,149,160,130,29,1192,6,13,0,0,5,0,0,0,13,18
1,2115,2239,2145,4587,84,81,62,51,399,2,20,0,0,51,0,3,0,0,54
4,1353,1603,1512,4653,70,72,56,53,302,5,9,0,0,51,0,0,0,0,51
5,2205,2349,2112,1887,104,102,82,155,280,6,16,0,0,8,0,2,0,147,157
5,1925,1931,1912,129,66,63,35,16,137,7,24,0,0,0,0,3,0,16,19
6,1631,1714,1657,2992,43,37,22,11,96,6,15,0,0,17,0,0,0,0,17
2,1303,1524,1455,638,141,135,110,23,852,11,20,0,0,2,0,6,0,21,29
7,2345,44,2125,1509,59,75,43,215,236,7,9,0,0,192,0,0,0,7,199
4,2326,2334,2203,827,68,83,48,106,341,5,15,0,0,0,0,0,0,91,91
7,1635,1756,1739,1768,81,84,64,20,331,8,9,0,0,17,0,0,0,0,17
5,1500,1814,1719,6474,134,118,102,39,677,19,13,0,0,55,0,0,0,0,55
6,1550,1711,1655,3161,81,80,63,15,342,3,15,0,0,0,0,1,0,15,16
2,935,1037,745,6716,62,45,29,155,125,18,15,0,0,0,155,17,0,0,172
6,1501,1553,1523,857,112,108,94,26,602,4,14,0,0,20,0,10,0,0,30
2,2115,2343,2218,2191,148,78,58,15,214,3,87,0,0,0,0,70,0,15,85
7,2016,2341,1805,2262,145,125,125,316,720,5,15,0,0,67,0,20,0,249,336
4,1659,1809,1730,1569,70,70,57,39,325,5,8,0,0,1,0,0,0,38,39
3,1943,2214,2125,2033,271,265,247,43,1660,7,17,0,0,41,0,6,0,2,49
6,1033,1151,1110,1549,198,190,183,33,1295,7,8,0,0,7,0,8,0,26,41
2,2041,2232,2134,1719,111,99,87,46,468,5,19,0,0,0,0,12,0,46,58
7,2,731,655,98,269,250,217,17,1750,9,43,0,0,17,0,19,0,0,36
5,1923,2019,1848,3918,56,51,37,86,188,5,14,0,0,91,0,0,0,0,91
7,1909,2314,2234,21,425,394,360,9,2475,16,49,0,0,0,0,31,0,9,40
1,825,1049,1030,3803,144,145,125,20,853,6,13,0,0,9,0,0,0,10,19
5,2223,214,55,1162,171,195,146,103,1372,5,20,0,0,0,0,0,0,79,79
1,1820,1925,1900,2627,65,75,55,35,361,4,6,0,0,0,0,0,0,25,25
3,18,620,545,92,242,250,228,43,1989,2,12,0,0,0,0,0,0,35,35
3,905,1128,1056,1101,143,166,119,55,802,6,18,0,0,32,0,0,0,0,32
6,1817,1938,1805,577,141,125,94,77,641,29,18,0,0,0,0,19,0,74,93
3,1548,1642,1625,3494,54,50,43,13,192,3,8,0,0,0,0,4,0,13,17
5,1316,1638,1620,4508,142,140,114,16,860,6,22,0,0,0,0,2,0,16,18
3,1619,1840,1759,1490,141,109,73,9,544,6,62,0,0,0,0,41,0,0,41
1,1650,1941,1606,1720,111,103,86,207,630,8,17,0,0,0,0,8,0,207,215
5,1748,2138,1926,1448,170,156,147,118,1012,5,18,0,0,0,19,14,0,99,132
4,754,903,812,2116,69,72,38,54,185,5,26,0,0,51,0,0,0,0,51
1,1550,1615,1555,420,145,150,130,25,872,5,10,0,0,6,0,0,0,14,20
4,23,625,556,18,242,281,224,68,2153,10,8,0,0,8,0,0,0,21,29
6,1608,1818,1740,3712,190,160,133,8,812,42,15,0,0,4,0,30,0,4,38
5,1748,2208,2145,2226,200,200,174,23,1372,5,21,0,0,0,0,0,0,23,23
7,1822,2325,2029,1406,243,209,165,142,1440,48,30,0,0,0,0,152,0,24,176
3,2054,2249,2005,1219,175,153,115,142,678,9,51,0,0,142,0,22,0,0,164
4,2140,2219,2201,4695,99,96,71,15,448,4,24,0,0,15,0,3,0,0,18
4,2111,2238,2210,197,87,85,72,26,446,3,12,0,0,26,0,2,0,0,28
2,1234,1926,1905,1544,232,245,218,34,1774,4,10,0,0,10,0,0,0,11,21
7,934,1135,959,781,121,119,82,94,581,19,20,0,0,94,0,2,0,0,96
4,1002,1254,1209,331,292,264,233,17,1721,8,51,0,0,0,0,32,0,13,45
5,2000,2311,2229,1672,191,173,166,24,1076,8,17,0,0,6,0,18,0,18,42
2,1132,1343,1152,475,131,143,114,123,837,3,14,0,0,111,0,0,0,0,111
7,1917,2053,2029,1452,96,109,82,37,634,3,11,0,0,2,0,0,0,22,24
6,1146,1342,1234,677,176,156,115,48,733,4,57,0,0,0,0,23,0,45,68
2,1359,1643,1555,2352,164,145,135,29,802,7,22,0,0,0,0,48,0,0,48
2,1821,1856,1828,4922,95,113,77,46,483,3,15,0,0,14,0,14,0,0,28
1,1046,1652,1626,44,246,266,216,46,1979,3,27,0,0,0,0,0,0,26,26
4,1342,1542,1445,3658,180,175,162,52,999,7,11,0,0,32,0,5,0,20,57
5,1954,2116,2033,1277,142,123,96,24,630,7,39,0,0,0,0,19,0,24,43
